County	CountyCode	Year	YearCode	Deaths	Population	CrudeRate
"Allendale County, SC"	45005	2001	2001	.	.	.
"Allendale County, SC"	45005	2002	2002	.	.	.
"Allendale County, SC"	45005	2003	2003	.	.	.
"Allendale County, SC"	45005	2004	2004	.	.	.
"Allendale County, SC"	45005	2005	2005	.	.	.
"Allendale County, SC"	45005	2006	2006	.	.	.
"Allendale County, SC"	45005	2007	2007	.	.	.
"Allendale County, SC"	45005	2008	2008	.	.	.
"Allendale County, SC"	45005	2009	2009	.	.	.
"Allendale County, SC"	45005	2010	2010	.	.	.
"Allendale County, SC"	45005	2011	2011	.	.	.
"Allendale County, SC"	45005	2012	2012	.	.	.
"Anderson County, SC"	45007	1999	1999	24	2194	10.94
"Anderson County, SC"	45007	2000	2000	21	2218	9.47
"Anderson County, SC"	45007	2001	2001	14	2246	6.23
"Anderson County, SC"	45007	2002	2002	19	2144	8.86
"Anderson County, SC"	45007	2003	2003	23	2238	10.28
"Anderson County, SC"	45007	2004	2004	20	2206	9.07
"Anderson County, SC"	45007	2005	2005	19	2249	8.45
"Anderson County, SC"	45007	2006	2006	17	2481	6.85
"Anderson County, SC"	45007	2007	2007	16	2398	6.67
"Anderson County, SC"	45007	2008	2008	19	2441	7.78
"Anderson County, SC"	45007	2009	2009	17	2316	7.34
"Anderson County, SC"	45007	2010	2010	15	2245	6.68
"Anderson County, SC"	45007	2011	2011	19	2242	8.47
"Anderson County, SC"	45007	2012	2012	17	2190	7.76
"Bamberg County, SC"	45009	1999	1999	.	.	.
"Bamberg County, SC"	45009	2000	2000	.	.	.
"Bamberg County, SC"	45009	2001	2001	.	.	.
"Bamberg County, SC"	45009	2002	2002	.	.	.
"Bamberg County, SC"	45009	2003	2003	.	.	.
"Bamberg County, SC"	45009	2004	2004	.	.	.
"Bamberg County, SC"	45009	2005	2005	.	.	.
"Bamberg County, SC"	45009	2006	2006	.	.	.
"Bamberg County, SC"	45009	2007	2007	.	.	.
"Bamberg County, SC"	45009	2008	2008	.	.	.
"Bamberg County, SC"	45009	2009	2009	.	.	.
"Bamberg County, SC"	45009	2010	2010	.	.	.
"Bamberg County, SC"	45009	2011	2011	.	.	.
"Bamberg County, SC"	45009	2012	2012	.	.	.
"Barnwell County, SC"	45011	1999	1999	.	.	.
"Barnwell County, SC"	45011	2000	2000	.	.	.
"Barnwell County, SC"	45011	2001	2001	.	.	.
"Barnwell County, SC"	45011	2002	2002	.	.	.
"Barnwell County, SC"	45011	2003	2003	.	.	.
"Barnwell County, SC"	45011	2004	2004	.	.	.
"Barnwell County, SC"	45011	2005	2005	.	.	.
"Barnwell County, SC"	45011	2006	2006	.	.	.
"Barnwell County, SC"	45011	2007	2007	.	.	.
"Barnwell County, SC"	45011	2008	2008	.	.	.
"Barnwell County, SC"	45011	2009	2009	.	.	.
"Barnwell County, SC"	45011	2010	2010	.	.	.
"Barnwell County, SC"	45011	2011	2011	.	.	.
"Barnwell County, SC"	45011	2012	2012	.	.	.
"Beaufort County, SC"	45013	1999	1999	15	1747	8.59
"Beaufort County, SC"	45013	2000	2000	.	.	.
"Beaufort County, SC"	45013	2001	2001	10	1947	5.14
"Beaufort County, SC"	45013	2002	2002	.	.	.
"Beaufort County, SC"	45013	2003	2003	17	2107	8.07
"Beaufort County, SC"	45013	2004	2004	13	2152	6.04
"Beaufort County, SC"	45013	2005	2005	12	2251	5.33
"Beaufort County, SC"	45013	2006	2006	19	2356	8.06
"Beaufort County, SC"	45013	2007	2007	17	2340	7.26
"Beaufort County, SC"	45013	2008	2008	11	2354	4.67
"Beaufort County, SC"	45013	2009	2009	.	.	.
"Beaufort County, SC"	45013	2010	2010	.	.	.
"Beaufort County, SC"	45013	2011	2011	10	2023	4.94
"Beaufort County, SC"	45013	2012	2012	10	2030	4.93
"Berkeley County, SC"	45015	1999	1999	20	2190	9.13
"Berkeley County, SC"	45015	2000	2000	15	2115	7.09
"Berkeley County, SC"	45015	2001	2001	20	2192	9.12
"Berkeley County, SC"	45015	2002	2002	17	2104	8.08
"Berkeley County, SC"	45015	2003	2003	17	2106	8.07
"Berkeley County, SC"	45015	2004	2004	21	2221	9.46
"Berkeley County, SC"	45015	2005	2005	21	2206	9.52
"Berkeley County, SC"	45015	2006	2006	14	2455	5.7
"Berkeley County, SC"	45015	2007	2007	28	2474	11.32
"Berkeley County, SC"	45015	2008	2008	22	2722	8.08
"Berkeley County, SC"	45015	2009	2009	10	2551	3.92
"Berkeley County, SC"	45015	2010	2010	17	2512	6.77
"Berkeley County, SC"	45015	2011	2011	16	2547	6.28
"Berkeley County, SC"	45015	2012	2012	22	2601	8.46
"Calhoun County, SC"	45017	1999	1999	.	.	.
"Calhoun County, SC"	45017	2000	2000	.	.	.
"Calhoun County, SC"	45017	2001	2001	.	.	.
"Calhoun County, SC"	45017	2002	2002	.	.	.
"Calhoun County, SC"	45017	2003	2003	.	.	.
"Calhoun County, SC"	45017	2004	2004	.	.	.
"Calhoun County, SC"	45017	2005	2005	.	.	.
"Calhoun County, SC"	45017	2006	2006	.	.	.
"Calhoun County, SC"	45017	2007	2007	.	.	.
"Calhoun County, SC"	45017	2008	2008	.	.	.
"Calhoun County, SC"	45017	2009	2009	.	.	.
"Calhoun County, SC"	45017	2010	2010	.	.	.
"Calhoun County, SC"	45017	2011	2011	.	.	.
"Calhoun County, SC"	45017	2012	2012	.	.	.
"Charleston County, SC"	45019	1999	1999	60	4493	13.35
"Charleston County, SC"	45019	2000	2000	30	4588	6.54
"Charleston County, SC"	45019	2001	2001	46	4571	10.06
"Charleston County, SC"	45019	2002	2002	59	4539	13
"Charleston County, SC"	45019	2003	2003	37	4657	7.95
"Charleston County, SC"	45019	2004	2004	55	4762	11.55
"Charleston County, SC"	45019	2005	2005	57	4804	11.87
"Charleston County, SC"	45019	2006	2006	60	5090	11.79
"Charleston County, SC"	45019	2007	2007	59	5177	11.4
"Charleston County, SC"	45019	2008	2008	47	5180	9.07
"Charleston County, SC"	45019	2009	2009	27	5006	5.39
"Charleston County, SC"	45019	2010	2010	31	4847	6.4
"Charleston County, SC"	45019	2011	2011	32	4756	6.73
"Charleston County, SC"	45019	2012	2012	26	4689	5.54
"Cherokee County, SC"	45021	1999	1999	.	.	.
"Cherokee County, SC"	45021	2000	2000	.	.	.
"Cherokee County, SC"	45021	2001	2001	17	692	24.57
"Cherokee County, SC"	45021	2002	2002	.	.	.
"Cherokee County, SC"	45021	2003	2003	.	.	.
"Cherokee County, SC"	45021	2004	2004	11	639	17.21
"Cherokee County, SC"	45021	2005	2005	13	673	19.32
"Cherokee County, SC"	45021	2006	2006	.	.	.
"Cherokee County, SC"	45021	2007	2007	.	.	.
"Cherokee County, SC"	45021	2008	2008	.	.	.
"Cherokee County, SC"	45021	2009	2009	.	.	.
"Cherokee County, SC"	45021	2010	2010	.	.	.
"Cherokee County, SC"	45021	2011	2011	.	.	.
"Cherokee County, SC"	45021	2012	2012	.	.	.
"Chester County, SC"	45023	1999	1999	.	.	.
"Chester County, SC"	45023	2000	2000	.	.	.
"Chester County, SC"	45023	2001	2001	.	.	.
"Chester County, SC"	45023	2002	2002	.	.	.
"Chester County, SC"	45023	2003	2003	.	.	.
"Chester County, SC"	45023	2004	2004	.	.	.
"Chester County, SC"	45023	2005	2005	.	.	.
"Chester County, SC"	45023	2006	2006	.	.	.
"Chester County, SC"	45023	2007	2007	.	.	.
"Chester County, SC"	45023	2008	2008	.	.	.
"Chester County, SC"	45023	2009	2009	.	.	.
"Chester County, SC"	45023	2010	2010	.	.	.
"Chester County, SC"	45023	2011	2011	.	.	.
"Chester County, SC"	45023	2012	2012	.	.	.
"Chesterfield County, SC"	45025	1999	1999	.	.	.
"Chesterfield County, SC"	45025	2000	2000	.	.	.
"Chesterfield County, SC"	45025	2001	2001	.	.	.
"Chesterfield County, SC"	45025	2002	2002	.	.	.
"Chesterfield County, SC"	45025	2003	2003	.	.	.
"Chesterfield County, SC"	45025	2004	2004	.	.	.
"Chesterfield County, SC"	45025	2005	2005	.	.	.
"Chesterfield County, SC"	45025	2006	2006	10	612	16.34
"Chesterfield County, SC"	45025	2007	2007	.	.	.
"Chesterfield County, SC"	45025	2008	2008	.	.	.
"Chesterfield County, SC"	45025	2009	2009	13	545	23.85
"Chesterfield County, SC"	45025	2010	2010	.	.	.
"Chesterfield County, SC"	45025	2011	2011	.	.	.
"Chesterfield County, SC"	45025	2012	2012	.	.	.
"Clarendon County, SC"	45027	1999	1999	.	.	.
"Clarendon County, SC"	45027	2000	2000	.	.	.
"Clarendon County, SC"	45027	2001	2001	.	.	.
"Clarendon County, SC"	45027	2002	2002	.	.	.
"Clarendon County, SC"	45027	2003	2003	.	.	.
"Clarendon County, SC"	45027	2004	2004	.	.	.
"Clarendon County, SC"	45027	2005	2005	.	.	.
"Clarendon County, SC"	45027	2006	2006	.	.	.
"Clarendon County, SC"	45027	2007	2007	.	.	.
"Clarendon County, SC"	45027	2008	2008	.	.	.
"Clarendon County, SC"	45027	2009	2009	.	.	.
"Clarendon County, SC"	45027	2010	2010	.	.	.
"Clarendon County, SC"	45027	2011	2011	.	.	.
"Clarendon County, SC"	45027	2012	2012	.	.	.
"Colleton County, SC"	45029	1999	1999	.	.	.
"Colleton County, SC"	45029	2000	2000	.	.	.
"Colleton County, SC"	45029	2001	2001	.	.	.
"Colleton County, SC"	45029	2002	2002	.	.	.
"Colleton County, SC"	45029	2003	2003	.	.	.
"Colleton County, SC"	45029	2004	2004	.	.	.
"Colleton County, SC"	45029	2005	2005	.	.	.
"Colleton County, SC"	45029	2006	2006	.	.	.
"Colleton County, SC"	45029	2007	2007	.	.	.
"Colleton County, SC"	45029	2008	2008	.	.	.
"Colleton County, SC"	45029	2009	2009	.	.	.
"Colleton County, SC"	45029	2010	2010	.	.	.
"Colleton County, SC"	45029	2011	2011	.	.	.
"Colleton County, SC"	45029	2012	2012	.	.	.
"Darlington County, SC"	45031	1999	1999	14	950	14.74
"Darlington County, SC"	45031	2000	2000	11	953	11.54
"Darlington County, SC"	45031	2001	2001	15	945	15.87
"Darlington County, SC"	45031	2002	2002	.	.	.
"Darlington County, SC"	45031	2003	2003	14	842	16.63
"Darlington County, SC"	45031	2004	2004	.	.	.
"Darlington County, SC"	45031	2005	2005	15	843	17.79
"Darlington County, SC"	45031	2006	2006	.	.	.
"Darlington County, SC"	45031	2007	2007	.	.	.
"Darlington County, SC"	45031	2008	2008	.	.	.
"Darlington County, SC"	45031	2009	2009	10	815	12.27
"Darlington County, SC"	45031	2010	2010	12	807	14.87
"Darlington County, SC"	45031	2011	2011	.	.	.
"Darlington County, SC"	45031	2012	2012	10	821	12.18
"Dillon County, SC"	45033	1999	1999	.	.	.
"Dillon County, SC"	45033	2000	2000	.	.	.
"Dillon County, SC"	45033	2001	2001	.	.	.
"Dillon County, SC"	45033	2002	2002	.	.	.
"Dillon County, SC"	45033	2003	2003	.	.	.
"Dillon County, SC"	45033	2004	2004	.	.	.
"Dillon County, SC"	45033	2005	2005	.	.	.
"Dillon County, SC"	45033	2006	2006	.	.	.
"Dillon County, SC"	45033	2007	2007	.	.	.
"Dillon County, SC"	45033	2008	2008	.	.	.
"Dillon County, SC"	45033	2009	2009	.	.	.
"Dillon County, SC"	45033	2010	2010	.	.	.
"Dillon County, SC"	45033	2011	2011	.	.	.
"Dillon County, SC"	45033	2012	2012	.	.	.
"Dorchester County, SC"	45035	1999	1999	11	1120	9.82
"Dorchester County, SC"	45035	2000	2000	13	1228	10.59
"Dorchester County, SC"	45035	2001	2001	14	1232	11.36
"Dorchester County, SC"	45035	2002	2002	.	.	.
"Dorchester County, SC"	45035	2003	2003	.	.	.
"Dorchester County, SC"	45035	2004	2004	12	1476	8.13
"Dorchester County, SC"	45035	2005	2005	.	.	.
"Dorchester County, SC"	45035	2006	2006	10	1783	5.61
"Dorchester County, SC"	45035	2007	2007	.	.	.
"Dorchester County, SC"	45035	2008	2008	14	1876	7.46
"Dorchester County, SC"	45035	2009	2009	.	.	.
"Dorchester County, SC"	45035	2010	2010	.	.	.
"Dorchester County, SC"	45035	2011	2011	13	1762	7.38
"Dorchester County, SC"	45035	2012	2012	.	.	.
"Edgefield County, SC"	45037	1999	1999	.	.	.
"Edgefield County, SC"	45037	2000	2000	.	.	.
"Edgefield County, SC"	45037	2001	2001	.	.	.
"Edgefield County, SC"	45037	2002	2002	.	.	.
"Edgefield County, SC"	45037	2003	2003	.	.	.
"Edgefield County, SC"	45037	2004	2004	.	.	.
"Edgefield County, SC"	45037	2005	2005	.	.	.
"Edgefield County, SC"	45037	2006	2006	.	.	.
"Edgefield County, SC"	45037	2007	2007	.	.	.
"Edgefield County, SC"	45037	2008	2008	.	.	.
"Edgefield County, SC"	45037	2009	2009	.	.	.
"Edgefield County, SC"	45037	2010	2010	.	.	.
"Edgefield County, SC"	45037	2011	2011	.	.	.
"Edgefield County, SC"	45037	2012	2012	.	.	.
"Fairfield County, SC"	45039	1999	1999	.	.	.
"Fairfield County, SC"	45039	2000	2000	.	.	.
"Fairfield County, SC"	45039	2001	2001	.	.	.
"Fairfield County, SC"	45039	2002	2002	.	.	.
"Fairfield County, SC"	45039	2003	2003	.	.	.
"Fairfield County, SC"	45039	2004	2004	.	.	.
"Fairfield County, SC"	45039	2005	2005	.	.	.
"Fairfield County, SC"	45039	2006	2006	.	.	.
"Fairfield County, SC"	45039	2007	2007	.	.	.
"Fairfield County, SC"	45039	2008	2008	.	.	.
"Fairfield County, SC"	45039	2009	2009	.	.	.
"Fairfield County, SC"	45039	2010	2010	.	.	.
"Fairfield County, SC"	45039	2011	2011	.	.	.
"Fairfield County, SC"	45039	2012	2012	.	.	.
"Florence County, SC"	45041	1999	1999	25	1888	13.24
"Florence County, SC"	45041	2000	2000	23	1867	12.32
"Florence County, SC"	45041	2001	2001	25	1906	13.12
"Florence County, SC"	45041	2002	2002	23	1844	12.47
"Florence County, SC"	45041	2003	2003	15	1965	7.63
"Florence County, SC"	45041	2004	2004	21	1844	11.39
"Florence County, SC"	45041	2005	2005	23	1955	11.76
"Florence County, SC"	45041	2006	2006	30	1944	15.43
"Florence County, SC"	45041	2007	2007	23	2047	11.24
"Florence County, SC"	45041	2008	2008	21	1940	10.82
"Florence County, SC"	45041	2009	2009	22	1889	11.65
"Florence County, SC"	45041	2010	2010	19	1791	10.61
"Florence County, SC"	45041	2011	2011	24	1832	13.1
"Florence County, SC"	45041	2012	2012	31	1829	16.95
"Georgetown County, SC"	45043	1999	1999	.	.	.
"Georgetown County, SC"	45043	2000	2000	12	770	15.58
"Georgetown County, SC"	45043	2001	2001	.	.	.
"Georgetown County, SC"	45043	2002	2002	.	.	.
"Georgetown County, SC"	45043	2003	2003	.	.	.
"Georgetown County, SC"	45043	2004	2004	.	.	.
"Georgetown County, SC"	45043	2005	2005	11	704	15.62
"Georgetown County, SC"	45043	2006	2006	10	727	13.76
"Georgetown County, SC"	45043	2007	2007	.	.	.
"Georgetown County, SC"	45043	2008	2008	.	.	.
"Georgetown County, SC"	45043	2009	2009	.	.	.
"Georgetown County, SC"	45043	2010	2010	.	.	.
"Georgetown County, SC"	45043	2011	2011	.	.	.
"Georgetown County, SC"	45043	2012	2012	.	.	.
"Greenville County, SC"	45045	1999	1999	37	5364	6.9
"Greenville County, SC"	45045	2000	2000	28	5390	5.19
"Greenville County, SC"	45045	2001	2001	32	5524	5.79
"Greenville County, SC"	45045	2002	2002	34	5399	6.3
"Greenville County, SC"	45045	2003	2003	27	5541	4.87
"Greenville County, SC"	45045	2004	2004	41	5739	7.14
"Greenville County, SC"	45045	2005	2005	44	5884	7.48
"Greenville County, SC"	45045	2006	2006	37	6252	5.92
"Greenville County, SC"	45045	2007	2007	44	6601	6.67
"Greenville County, SC"	45045	2008	2008	50	6719	7.44
"Greenville County, SC"	45045	2009	2009	47	7766	6.05
"Greenville County, SC"	45045	2010	2010	41	6109	6.71
"Greenville County, SC"	45045	2011	2011	41	6087	6.74
"Greenville County, SC"	45045	2012	2012	32	6166	5.19
"Greenwood County, SC"	45047	1999	1999	13	933	13.93
"Greenwood County, SC"	45047	2000	2000	11	954	11.53
"Greenwood County, SC"	45047	2001	2001	.	.	.
"Greenwood County, SC"	45047	2002	2002	.	.	.
"Greenwood County, SC"	45047	2003	2003	10	849	11.78
"Greenwood County, SC"	45047	2004	2004	15	848	17.69
"Greenwood County, SC"	45047	2005	2005	13	909	14.3
"Greenwood County, SC"	45047	2006	2006	14	974	14.37
"Greenwood County, SC"	45047	2007	2007	10	1015	9.85
"Greenwood County, SC"	45047	2008	2008	.	.	.
"Greenwood County, SC"	45047	2009	2009	13	948	13.71
"Greenwood County, SC"	45047	2010	2010	.	.	.
"Greenwood County, SC"	45047	2011	2011	.	.	.
"Greenwood County, SC"	45047	2012	2012	10	891	11.22
"Hampton County, SC"	45049	1999	1999	.	.	.
"Hampton County, SC"	45049	2000	2000	.	.	.
"Hampton County, SC"	45049	2001	2001	.	.	.
"Hampton County, SC"	45049	2002	2002	.	.	.
"Hampton County, SC"	45049	2003	2003	.	.	.
"Hampton County, SC"	45049	2004	2004	.	.	.
"Hampton County, SC"	45049	2005	2005	.	.	.
"Hampton County, SC"	45049	2006	2006	.	.	.
"Hampton County, SC"	45049	2007	2007	.	.	.
"Hampton County, SC"	45049	2008	2008	.	.	.
"Hampton County, SC"	45049	2009	2009	.	.	.
"Hampton County, SC"	45049	2010	2010	.	.	.
"Hampton County, SC"	45049	2011	2011	.	.	.
"Hampton County, SC"	45049	2012	2012	.	.	.
"Horry County, SC"	45051	1999	1999	19	2349	8.09
"Horry County, SC"	45051	2000	2000	23	2570	8.95
"Horry County, SC"	45051	2001	2001	22	2588	8.5
"Horry County, SC"	45051	2002	2002	27	2531	10.67
"Horry County, SC"	45051	2003	2003	21	2685	7.82
"Horry County, SC"	45051	2004	2004	27	2806	9.62
"Horry County, SC"	45051	2005	2005	23	2911	7.9
"Horry County, SC"	45051	2006	2006	28	3340	8.38
"Horry County, SC"	45051	2007	2007	34	3450	9.86
"Horry County, SC"	45051	2008	2008	30	3280	9.15
"Horry County, SC"	45051	2009	2009	28	3138	8.92
"Horry County, SC"	45051	2010	2010	23	3070	7.49
"Horry County, SC"	45051	2011	2011	22	3098	7.1
"Horry County, SC"	45051	2012	2012	24	2938	8.17
"Jasper County, SC"	45053	1999	1999	.	.	.
"Jasper County, SC"	45053	2000	2000	.	.	.
"Jasper County, SC"	45053	2001	2001	.	.	.
"Jasper County, SC"	45053	2002	2002	.	.	.
"Jasper County, SC"	45053	2003	2003	.	.	.
"Jasper County, SC"	45053	2004	2004	.	.	.
"Jasper County, SC"	45053	2005	2005	.	.	.
"Jasper County, SC"	45053	2006	2006	.	.	.
"Jasper County, SC"	45053	2007	2007	.	.	.
"Jasper County, SC"	45053	2008	2008	.	.	.
"Jasper County, SC"	45053	2009	2009	.	.	.
"Jasper County, SC"	45053	2010	2010	.	.	.
"Jasper County, SC"	45053	2011	2011	.	.	.
"Jasper County, SC"	45053	2012	2012	.	.	.
"Kershaw County, SC"	45055	1999	1999	.	.	.
"Kershaw County, SC"	45055	2000	2000	.	.	.
"Kershaw County, SC"	45055	2001	2001	.	.	.
"Kershaw County, SC"	45055	2002	2002	.	.	.
"Kershaw County, SC"	45055	2003	2003	.	.	.
"Kershaw County, SC"	45055	2004	2004	.	.	.
"Kershaw County, SC"	45055	2005	2005	.	.	.
"Kershaw County, SC"	45055	2006	2006	.	.	.
"Kershaw County, SC"	45055	2007	2007	.	.	.
"Kershaw County, SC"	45055	2008	2008	.	.	.
"Kershaw County, SC"	45055	2009	2009	.	.	.
"Kershaw County, SC"	45055	2010	2010	.	.	.
"Kershaw County, SC"	45055	2011	2011	.	.	.
"Kershaw County, SC"	45055	2012	2012	.	.	.
"Lancaster County, SC"	45057	1999	1999	10	825	12.12
"Lancaster County, SC"	45057	2000	2000	12	831	14.44
"Lancaster County, SC"	45057	2001	2001	.	.	.
"Lancaster County, SC"	45057	2002	2002	.	.	.
"Lancaster County, SC"	45057	2003	2003	.	.	.
"Lancaster County, SC"	45057	2004	2004	.	.	.
"Lancaster County, SC"	45057	2005	2005	.	.	.
"Lancaster County, SC"	45057	2006	2006	.	.	.
"Lancaster County, SC"	45057	2007	2007	.	.	.
"Lancaster County, SC"	45057	2008	2008	.	.	.
"Lancaster County, SC"	45057	2009	2009	.	.	.
"Lancaster County, SC"	45057	2010	2010	10	877	11.4
"Lancaster County, SC"	45057	2011	2011	.	.	.
"Lancaster County, SC"	45057	2012	2012	.	.	.
"Laurens County, SC"	45059	1999	1999	10	870	11.49
"Laurens County, SC"	45059	2000	2000	.	.	.
"Laurens County, SC"	45059	2001	2001	.	.	.
"Laurens County, SC"	45059	2002	2002	12	798	15.04
"Laurens County, SC"	45059	2003	2003	.	.	.
"Laurens County, SC"	45059	2004	2004	10	804	12.44
"Laurens County, SC"	45059	2005	2005	.	.	.
"Laurens County, SC"	45059	2006	2006	15	949	15.81
"Laurens County, SC"	45059	2007	2007	11	884	12.44
"Laurens County, SC"	45059	2008	2008	12	863	13.9
"Laurens County, SC"	45059	2009	2009	.	.	.
"Laurens County, SC"	45059	2010	2010	.	.	.
"Laurens County, SC"	45059	2011	2011	.	.	.
"Laurens County, SC"	45059	2012	2012	.	.	.
"Lee County, SC"	45061	1999	1999	.	.	.
"Lee County, SC"	45061	2000	2000	.	.	.
"Lee County, SC"	45061	2001	2001	.	.	.
"Lee County, SC"	45061	2002	2002	.	.	.
"Lee County, SC"	45061	2003	2003	.	.	.
"Lee County, SC"	45061	2004	2004	.	.	.
"Lee County, SC"	45061	2005	2005	.	.	.
"Lee County, SC"	45061	2006	2006	.	.	.
"Lee County, SC"	45061	2007	2007	.	.	.
"Lee County, SC"	45061	2008	2008	.	.	.
"Lee County, SC"	45061	2009	2009	.	.	.
"Lee County, SC"	45061	2010	2010	.	.	.
"Lee County, SC"	45061	2011	2011	.	.	.
"Lee County, SC"	45061	2012	2012	.	.	.
"Lexington County, SC"	45063	1999	1999	25	2971	8.41
"Lexington County, SC"	45063	2000	2000	26	3003	8.66
"Lexington County, SC"	45063	2001	2001	19	2939	6.46
"Lexington County, SC"	45063	2002	2002	23	3025	7.6
"Lexington County, SC"	45063	2003	2003	21	3171	6.62
"Lexington County, SC"	45063	2004	2004	14	3116	4.49
"Lexington County, SC"	45063	2005	2005	19	3177	5.98
"Lexington County, SC"	45063	2006	2006	23	3376	6.81
"Lexington County, SC"	45063	2007	2007	22	3379	6.51
"Lexington County, SC"	45063	2008	2008	24	3457	6.94
"Lexington County, SC"	45063	2009	2009	20	3491	5.73
"Lexington County, SC"	45063	2010	2010	17	3411	4.98
"Lexington County, SC"	45063	2011	2011	22	3263	6.74
"Lexington County, SC"	45063	2012	2012	26	3242	8.02
"McCormick County, SC"	45065	1999	1999	.	.	.
"McCormick County, SC"	45065	2000	2000	.	.	.
"McCormick County, SC"	45065	2001	2001	.	.	.
"McCormick County, SC"	45065	2002	2002	.	.	.
"McCormick County, SC"	45065	2003	2003	.	.	.
"McCormick County, SC"	45065	2004	2004	.	.	.
"McCormick County, SC"	45065	2005	2005	.	.	.
"McCormick County, SC"	45065	2006	2006	.	.	.
"McCormick County, SC"	45065	2007	2007	.	.	.
"McCormick County, SC"	45065	2008	2008	.	.	.
"McCormick County, SC"	45065	2009	2009	.	.	.
"McCormick County, SC"	45065	2010	2010	.	.	.
"McCormick County, SC"	45065	2011	2011	.	.	.
"McCormick County, SC"	45065	2012	2012	.	.	.
"Marion County, SC"	45067	1999	1999	.	.	.
"Marion County, SC"	45067	2000	2000	.	.	.
"Marion County, SC"	45067	2001	2001	.	.	.
"Marion County, SC"	45067	2002	2002	.	.	.
"Marion County, SC"	45067	2003	2003	.	.	.
"Marion County, SC"	45067	2004	2004	.	.	.
"Marion County, SC"	45067	2005	2005	.	.	.
"Marion County, SC"	45067	2006	2006	.	.	.
"Marion County, SC"	45067	2007	2007	.	.	.
"Marion County, SC"	45067	2008	2008	13	478	27.2
"Marion County, SC"	45067	2009	2009	.	.	.
"Marion County, SC"	45067	2010	2010	.	.	.
"Marion County, SC"	45067	2011	2011	.	.	.
"Marion County, SC"	45067	2012	2012	.	.	.
"Marlboro County, SC"	45069	1999	1999	.	.	.
"Marlboro County, SC"	45069	2000	2000	.	.	.
"Marlboro County, SC"	45069	2001	2001	.	.	.
"Marlboro County, SC"	45069	2002	2002	.	.	.
"Marlboro County, SC"	45069	2003	2003	.	.	.
"Marlboro County, SC"	45069	2004	2004	.	.	.
"Marlboro County, SC"	45069	2005	2005	.	.	.
"Marlboro County, SC"	45069	2006	2006	.	.	.
"Marlboro County, SC"	45069	2007	2007	.	.	.
"Marlboro County, SC"	45069	2008	2008	.	.	.
"Marlboro County, SC"	45069	2009	2009	.	.	.
"Marlboro County, SC"	45069	2010	2010	.	.	.
"Marlboro County, SC"	45069	2011	2011	.	.	.
"Marlboro County, SC"	45069	2012	2012	.	.	.
